number,state,title,url,created_at,updated_at,closed_at,merged_at,user,labels,seed_title_match,discovered_from_issue_timeline,referenced_seed_issues_in_body,base_ref,head_ref,merged,changed_files,additions,deletions,files_downloaded,reviews_downloaded,review_comments_downloaded,issue_comments_downloaded,body_excerpt
14233,closed,fix: fix flaking `Test_sshConfigExecEscape`,https://github.com/coder/coder/pull/14233,2024-08-12T02:49:46Z,2024-08-12T08:56:48Z,2024-08-12T08:56:34Z,2024-08-12T08:56:34Z,ethanndickson,,True,False,13962,main,08-12-fix_flaking_test_sshconfigexecescape_,True,1,2,2,1,1,0,1,"Fixes #13962. This test flakes when the subtests are run in parallel (~1/250). Since we're not testing any concurrent code, and the test isn't incorrect in any obvious way, we'll fix the flake by running them consecutively instead. Attempted fixes: - Replacing `os.WriteFile` with an atomic variant from [Google's `renameio`.](https://pkg.go.dev/github.com/google/renameio#WriteFile) - Moving the `TempDir` calls to the outer test, so that they get cleaned up at the end, instead of at the end of eac"
14269,closed,chore(site): reduce flakiness on terminal stories,https://github.com/coder/coder/pull/14269,2024-08-14T20:28:10Z,2024-08-15T14:30:32Z,2024-08-15T14:30:17Z,2024-08-15T14:30:17Z,BrunoQuaresma,,True,False,,main,bq/reduce-storybook-flake-terminal,True,1,1,0,1,1,0,1,
14378,closed,chore: avoid flake in resume token test,https://github.com/coder/coder/pull/14378,2024-08-21T10:20:57Z,2024-08-22T03:27:58Z,2024-08-22T03:27:43Z,2024-08-22T03:27:43Z,deansheather,,True,False,14365,main,dean/resume-token-flake-fix,True,1,24,9,1,1,0,1,``` $ go test -run ^TestWorkspaceAgentClientCoordinate_ResumeToken$ -count 1000 github.com/coder/coder/v2/coderd ok github.com/coder/coder/v2/coderd 103.767s ``` Closes #14365
14467,closed,fix: prevent notifier test flakiness,https://github.com/coder/coder/pull/14467,2024-08-28T13:17:03Z,2024-08-28T14:33:50Z,2024-08-28T14:33:27Z,2024-08-28T14:33:27Z,dannykopping,,True,False,,main,dk/notifier-paused,True,1,24,16,1,1,0,1,"Fixes https://github.com/coder/internal/issues/281 There was a TOCTOU race between checking whether the notifier should pause and processing the messages: ```go // run is the main loop of the notifier. func (n *notifier) run(ctx context.Context, success chan<- dispatchResult, failure chan<- dispatchResult) error { ... for { ... // Check if notifier is not paused. ok, err := n.ensureRunning(ctx) if err != nil { n.log.Warn(ctx, ""failed to check notifier state"", slog.Error(err)) } if ok { // <---- "
14534,closed,fix: fix TestPendingUpdatesMetric flaky assertion,https://github.com/coder/coder/pull/14534,2024-09-03T08:47:19Z,2024-09-03T09:47:37Z,2024-09-03T09:47:34Z,2024-09-03T09:47:34Z,spikecurtis,,True,False,,main,spike/test-pending-updates-metric-flake,True,3,58,43,3,1,3,2,"Fixes flake seen here: https://github.com/coder/coder/actions/runs/10677025332/job/29591518118 The original test waits for DB calls to update success and failure of notifications, and blocks on a `pause` channel. However, it uses a single pause channel for both DB calls, and so implicitly assumes that both success and failure updates occur during an update sync. However, the update sync timer isn't synchronized to anything, and so there is a race where the update sync only has either the success"
14552,closed,ci: extract update-flake to separate workflow,https://github.com/coder/coder/pull/14552,2024-09-04T09:44:56Z,2024-11-07T17:34:38Z,2024-09-04T09:56:04Z,,matifali,,True,False,,main,matifali-better-ci,False,1,0,37,1,0,0,0,
14554,closed,ci: disable update-flake in PRs,https://github.com/coder/coder/pull/14554,2024-09-04T10:06:35Z,2024-09-04T10:18:33Z,2024-09-04T10:18:18Z,2024-09-04T10:18:18Z,johnstcn,,True,False,,main,cj/ci/disable-update-flake,True,1,34,32,1,1,0,0,Relates to https://github.com/coder/internal/issues/71 Disables the `update-flake` check in PRs.
14634,closed,fix: fix TestPing/1Ping flake,https://github.com/coder/coder/pull/14634,2024-09-10T12:03:32Z,2024-09-11T04:22:36Z,2024-09-11T04:22:23Z,2024-09-11T04:22:23Z,ethanndickson,,True,False,14632,main,09-10-fix_fix_testping_1ping_flake,True,1,1,1,1,1,0,1,"Fixes #14632. With Postgres enabled, this test can run slow enough that a direct connection can't be established before the test times out. We just want to see that the ping command finished, so we'll accept confirmation of either a DERP or p2p connection."
14642,closed,fix: fix flake in TestWorkspaceAgentClientCoordinate_ResumeToken,https://github.com/coder/coder/pull/14642,2024-09-11T11:42:44Z,2024-09-11T12:32:59Z,2024-09-11T12:32:47Z,2024-09-11T12:32:47Z,spikecurtis,,True,False,14365,main,spike/fix-resume-token-flake,True,3,44,42,3,1,0,1,"fixes #14365 I bet what's going on is that in `connectToCoordinatorAndFetchResumeToken()` we call `Coordinate()`, send a message on the `Coordinate` client and then close it in rapid succession. We don't wait around for a response from the coordinator, so dRPC is likely aborting the call `Coordinate()` in the backend because the stream is closed before it even gets a chance. Instead of using the Coordinator to record the peer ID assigned on the API call, we can wrap the resume token provider, si"
14728,closed,chore: add ability to include custom protoc-gen-go dependency in nix flake,https://github.com/coder/coder/pull/14728,2024-09-19T04:46:34Z,2024-10-16T19:36:29Z,2024-09-24T12:57:07Z,2024-09-24T12:57:07Z,joobisb,community,True,False,,main,fix/flake-dep,True,2,48,2,2,8,9,9,This PR can be a starting point to fix https://github.com/coder/coder/issues/14343
14888,closed,fix: remove redundant flaking test,https://github.com/coder/coder/pull/14888,2024-10-01T08:49:22Z,2024-10-01T09:01:37Z,2024-10-01T09:01:25Z,2024-10-01T09:01:24Z,ethanndickson,,True,False,14877,main,ethan/refresh-flake,True,1,0,39,1,1,0,1,"Closes #14877. I suspect this was flaking on CI as the `dbtime` used for the refreshed expiry was being rounded to the nearest microsecond. The time values we're comparing are always super close together. and I assume they were being compared as equal? I noticed the flakes were only occurring when the whole test was running in under 100ms, and I was unable to get the tests to fail locally, nor could I get the test to run that quickly. (It also might have been a Windows time precision issue? I on"
15077,closed,test(coderd): fix flake on TestWorkspaceBuildTimings,https://github.com/coder/coder/pull/15077,2024-10-15T12:23:50Z,2024-10-15T12:43:51Z,2024-10-15T12:43:40Z,2024-10-15T12:43:40Z,BrunoQuaresma,,True,False,,main,bq/fix-flake,True,1,8,9,1,1,0,0,Fix https://github.com/coder/coder/issues/15073
15228,closed,chore(enterprise/coderd/license): fix time-related flake in license expiration warning test,https://github.com/coder/coder/pull/15228,2024-10-25T10:57:07Z,2024-10-25T11:20:10Z,2024-10-25T11:19:51Z,2024-10-25T11:19:50Z,johnstcn,,True,False,,main,cj/flake/license-expiration-warning,True,1,16,16,1,1,0,0,"Fixes the following time-related test flake: ``` --- FAIL: TestEntitlements (0.00s) --- FAIL: TestEntitlements/Expiration_warning (0.00s) license_test.go:140: Error Trace: /home/coder/src/coder/coder/enterprise/coderd/license/license_test.go:140 Error: []string{""Your license expires in 3 days."", ""Browser Only is enabled but your license is not entitled to this feature."", ""SCIM is enabled but your license is not entitled to this feature."", ""Template RBAC is enabled but your license is not entitle"
15259,closed,fix(flake.nix): remove `preBuild` to fix building on Linux,https://github.com/coder/coder/pull/15259,2024-10-28T21:00:48Z,2024-10-29T17:57:30Z,2024-10-29T17:57:13Z,2024-10-29T17:57:13Z,coadler,,True,False,,main,colin/nix-flake-linux,True,1,2,7,1,1,0,2,"On Linux, network access isn't available inside of a build. It seems to build correctly without this `preBuild` hook. See: https://github.com/coder/coder/pull/14728#issuecomment-2417775977 cc @joobisb ``` $ nix develop warning: Git tree '/home/colin/Projects/coder/coder' is dirty error: builder for '/nix/store/wg14v4ylmjrf2krlxbk6a049nvc23zad-protoc-gen-go.drv' failed with exit code 1; last 10 log lines: > calling 'postUnpack' function hook '_updateSourceDateEpochFromSourceRoot' > Running phase:"
15314,closed,fix: create contexts per sub-test to fix flake,https://github.com/coder/coder/pull/15314,2024-11-01T07:10:02Z,2024-11-01T12:22:57Z,2024-11-01T12:22:37Z,2024-11-01T12:22:36Z,ethanndickson,,True,False,,main,11-01-fix_create_contexts_per_sub-test_to_fix_flake,True,1,2,1,1,1,0,1,Flake seen here: https://github.com/coder/coder/actions/runs/11624011543/job/32371950701 https://coder.com/blog/go-testing-contexts-and-t-parallel
15380,closed,chore(site): fix reset password storybook flake,https://github.com/coder/coder/pull/15380,2024-11-05T13:44:10Z,2024-11-06T17:24:34Z,2024-11-06T17:24:32Z,2024-11-06T17:24:32Z,BrunoQuaresma,,True,False,,main,bq/fix-storybook-flake-reset-password,True,3,11,3,3,1,0,2,Fix https://github.com/coder/internal/issues/69
15555,closed,fix: fix listening flake on TestTailnet_ForcesWebSockets,https://github.com/coder/coder/pull/15555,2024-11-18T07:56:17Z,2024-11-18T12:05:19Z,2024-11-18T12:05:17Z,2024-11-18T12:05:17Z,spikecurtis,,True,False,,main,spike/flake-forces-websockets,True,1,9,4,1,1,0,1,"Fixes a test flake on TestTailnet_ForcesWebsockets like: ``` t.go:106: 2024-11-18 07:44:25.939 [debu] w2: dial tcp addr_port=""[fd7a:115c:a1e0:46cc:bd8e:400d:1bc6:f6ac]:35565"" t.go:106: 2024-11-18 07:44:25.943 [debu] w1.net.netstack: netstack: could not connect to local server at 127.0.0.1:35565 (or [::1]:35565)%!(EXTRA *net.OpError=dial tcp [::1]:35565: connect: connection refused) conn_test.go:146: Error Trace: /Users/spike/repos/coder/tailnet/conn_test.go:146 Error: Received unexpected error: "
15629,closed,chore: fix more flaky tests on Windows with Postgres,https://github.com/coder/coder/pull/15629,2024-11-22T13:01:25Z,2024-11-26T10:56:09Z,2024-11-26T10:56:07Z,2024-11-26T10:56:07Z,hugodutka,,True,False,,main,hugodutka/skip-flaky-pg-windows-tests,True,4,32,19,4,2,3,0,Addresses the following flakes: - https://github.com/coder/internal/issues/222 - https://github.com/coder/internal/issues/223 - https://github.com/coder/internal/issues/224 - https://github.com/coder/internal/issues/225 - https://github.com/coder/internal/issues/226 - https://github.com/coder/internal/issues/227 - https://github.com/coder/internal/issues/228 - https://github.com/coder/internal/issues/229 - https://github.com/coder/internal/issues/230 I temporarily enabled CI with Windows/PG in a
15681,closed,chore(agent/agentexec): fix flake in agent/agentexec test,https://github.com/coder/coder/pull/15681,2024-11-28T14:07:43Z,2024-11-28T14:28:12Z,2024-11-28T14:28:10Z,2024-11-28T14:28:10Z,johnstcn,,True,False,,main,cj/flake/agentexec,True,2,6,11,2,1,0,1,Should hopefully fix https://github.com/coder/internal/issues/233
15724,closed,chore(cli): fix test flake introduced by #15688,https://github.com/coder/coder/pull/15724,2024-12-02T22:02:59Z,2024-12-02T22:11:43Z,2024-12-02T22:11:42Z,2024-12-02T22:11:42Z,johnstcn,,True,False,,main,cj/fixup-cli-delete-test,True,1,1,0,1,1,0,0,
15772,closed,chore: fix TestWorkspaceAutobuild/NextStartAtIsValid flake,https://github.com/coder/coder/pull/15772,2024-12-06T09:46:49Z,2024-12-06T10:41:33Z,2024-12-06T10:41:31Z,2024-12-06T10:41:31Z,DanielleMaywood,,True,False,,main,dm-fix-flake,True,1,3,5,1,1,0,0,Fixes https://github.com/coder/internal/issues/238 It appears we haven't got quartz piped through to enough of Coder for the test to work as I had expected. Using the current time should be sufficient for this test.
16090,closed,chore: reduce Windows PG tests flakiness,https://github.com/coder/coder/pull/16090,2025-01-10T11:19:31Z,2025-01-10T14:21:23Z,2025-01-10T14:21:04Z,2025-01-10T14:21:04Z,hugodutka,,True,False,,main,hugodutka/windows-test-wait-durations,True,3,4,27,3,2,1,0,"This PR: - Reduces test parallelism on Windows in CI - Unifies wait intervals on Windows with Linux and macOS. Previously we had custom intervals for Windows to reduce test flakiness on smaller CI workers, but we don't run tests on small CI workers anymore. Due to how our CI file is defined, forks run tests on small CI machines, but I'm not sure if the different intervals actually help or whether that's a heuristic that happened to fix issues on a particular day and was it ever reevaluated. I pr"
16120,closed,fix(flake.nix): install locales on linux host devShells,https://github.com/coder/coder/pull/16120,2025-01-13T17:36:57Z,2025-01-15T16:15:16Z,2025-01-15T16:14:55Z,2025-01-15T16:14:55Z,ThomasK33,,True,False,,main,01-13-fix_flake.nix_install_locales_on_linux_host_devshells,True,2,11,7,2,1,0,1,"Change-Id: I22dba63d317b41749c807a55e15278006cdcecad Signed-off-by: Thomas Kosiewski <tk@coder.com> - Adds neovim and fzf to development tools, removes sapling, and fixes locale issues on Linux systems. - Updates Dockerfile.nix syntax to use uppercase `AS` to remove warnings. - Refactored conditional logic for strace inclusion using `lib.optional`."
16153,closed,fix(flake.nix): fix site build & add missing inputs for darwin hosts,https://github.com/coder/coder/pull/16153,2025-01-15T17:41:36Z,2025-01-15T18:16:58Z,2025-01-15T18:16:41Z,2025-01-15T18:16:41Z,ThomasK33,,True,False,,main,01-15-fix_flake.nix_fixed_site_build_added_missing_inputs_for_darwin_hosts,True,3,1337,1321,3,1,0,2,- update `flake.nix`: - use `devShells.default` instead of `devShell` - include macOS-specific build inputs - use the same nodejs version in the default devShell and pnpm frontend build - update `site/.npmrc` to include tarball URLs for a reproducible Nix build. Change-Id: I28f0e301298806f251121cc93224740bcc02bcba Signed-off-by: Thomas Kosiewski <tk@coder.com>
16154,closed,fix(flake.nix): fix coder binary build,https://github.com/coder/coder/pull/16154,2025-01-15T17:41:39Z,2025-01-15T18:25:52Z,2025-01-15T18:25:36Z,2025-01-15T18:25:36Z,ThomasK33,,True,False,,main,01-15-fix_flake.nix_fixed_coder_binary_build,True,1,7,3,1,1,0,2,Change-Id: I2adc511dd7b4de4e221e74234ec1eae743589caf Signed-off-by: Thomas Kosiewski <tk@coder.com>
16162,closed,fix(flake.nix): update lockfile & add nix-prefetch-git,https://github.com/coder/coder/pull/16162,2025-01-16T14:25:57Z,2025-01-22T04:35:12Z,2025-01-22T04:34:53Z,2025-01-22T04:34:53Z,ThomasK33,,True,False,,main,01-16-fix_flake.nix_update_lockfile_add_nix-prefetch-git,True,3,50,46,3,2,1,2,"Updated flake.lock and flake.nix dependencies, including: - Updated flake.lock - Updated vendorHash for coder binary - Ensured pnpm 9.x uses nodejs 20 - Reordered development shell packages alphabetically Change-Id: I3e5e9c9d1136ea8d03084bd13fdd723bff1680d9 Signed-off-by: Thomas Kosiewski <tk@coder.com>"
16172,closed,test(cli): fix TestSSH/RemoteForward_Unix_Signal flake,https://github.com/coder/coder/pull/16172,2025-01-17T12:05:51Z,2025-01-17T14:57:04Z,2025-01-17T14:53:09Z,2025-01-17T14:53:09Z,mafredri,,True,False,,main,mafredri/test-fix-cli-ssh,True,1,90,87,1,1,0,3,The re-use of net.Listener seemed dubious and potentially the cause of sometimes the second run failing with an empty message.
16223,closed,feat(flake.nix): switch dogfood dev image to buildNixShellImage from dockerTools,https://github.com/coder/coder/pull/16223,2025-01-22T10:33:13Z,2025-01-28T15:38:52Z,2025-01-28T15:38:37Z,2025-01-28T15:38:37Z,ThomasK33,,True,False,,main,01-22-feat_flake.nix_switch_dogfood_dev_image_to_buildnixshellimage_from_dockertools,True,32,1769,1755,32,21,19,2,Replace Depot build action with Nix for Nix dogfood image builds The dogfood Nix image is now built using Nix's native container tooling instead of Depot. This change: - Adds Nix setup steps to the GitHub Actions workflow - Removes the Dockerfile.nix in favor of a Nix-native container build - Updates the flake.nix to support building Docker images - Introduces a hash file to track Nix-related changes - Updates the vendorHash for Go dependencies Change-Id: I4e011fe3a19d9a1375fbfd5223c910e59d66a5d
16318,closed,fix(flake.nix): limit the amount of maximum layers to 32 on dogfood nix image,https://github.com/coder/coder/pull/16318,2025-01-29T09:27:27Z,2025-01-29T09:38:20Z,2025-01-29T09:38:06Z,2025-01-29T09:38:06Z,ThomasK33,,True,False,,main,01-29-fix_flake.nix_limit_the_amount_of_maximum_layers_to_32_on_dogfood_nix_image,True,2,259,2,2,1,0,1,Adds maxLayers parameter to dev_image and inlines dockerTools functions Inlines relevant dockerTools functions from nixpkgs to support maxLayers configuration in dev_image. This prevents issues with sysbox on dogfood environments when images exceed 64 layers. Also adds coreutils to the dev_image dependencies. Change-Id: I7d34f5d50509bfa1b5e8f6ed9e150462151fbbe0 Signed-off-by: Thomas Kosiewski <tk@coder.com>
